state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,sample_duration_code,sample_duration_type,pollutant_standard,year,quarter,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,minimum_value,maximum_value,quarterly_criteria_met,actual_days_gt_std,estimated_days_gt_std,valid_samples,valid_day_count,scheduled_samples,percent_days,percent_one_value,monitoring_agency_code,monitoring_agency,local_site_name,address,state,county,city,tribal_code,tribal_land,cbsa_code,cbsa,date_of_last_change,CBSA,Year,Quarter
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2016,3,Micrograms/cubic meter (LC),No Events,24,26.0,14.3208,7.2,26.2,N,0.0,,24.0,24.0,92.0,26.1,26.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2016,3,Micrograms/cubic meter (LC),No Events,24,26.0,14.3208,7.2,26.2,N,,,24.0,24.0,92.0,26.1,26.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2016,3,Micrograms/cubic meter (LC),No Events,24,26.0,14.3208,7.2,26.2,N,,,24.0,24.0,92.0,26.1,26.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2016,3,Micrograms/cubic meter (LC),No Events,24,26.0,14.3208,7.2,26.2,N,8.0,,24.0,24.0,92.0,26.1,26.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2024,2016,3,Micrograms/cubic meter (LC),No Events,24,26.0,14.3208,7.2,26.2,N,0.0,,24.0,24.0,92.0,26.1,26.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2024,2016,3,Micrograms/cubic meter (LC),No Events,24,26.0,14.3208,7.2,26.2,N,,,24.0,24.0,92.0,26.1,26.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2016,4,Micrograms/cubic meter (LC),No Events,1976,89.0,7.6025,3.6,39.3,Y,,,84.0,84.0,92.0,91.3,91.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2006,2016,4,Micrograms/cubic meter (LC),No Events,81,88.0,7.5506,1.0,15.5,Y,0.0,,81.0,81.0,92.0,88.0,88.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2006,2016,4,Micrograms/cubic meter (LC),No Events,81,88.0,7.5506,1.0,15.5,Y,,,81.0,81.0,92.0,88.0,88.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2016,4,Micrograms/cubic meter (LC),No Events,81,88.0,7.5506,1.0,15.5,Y,0.0,,81.0,81.0,92.0,88.0,88.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2016,4,Micrograms/cubic meter (LC),No Events,81,88.0,7.5506,1.0,15.5,Y,,,81.0,81.0,92.0,88.0,88.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2016,4,Micrograms/cubic meter (LC),No Events,81,88.0,7.5506,1.0,15.5,Y,,,81.0,81.0,92.0,88.0,88.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2016,4,Micrograms/cubic meter (LC),No Events,81,88.0,7.5506,1.0,15.5,Y,2.0,,81.0,81.0,92.0,88.0,88.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2024,2016,4,Micrograms/cubic meter (LC),No Events,81,88.0,7.5506,1.0,15.5,Y,0.0,,81.0,81.0,92.0,88.0,88.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,1127,88101,3,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2024,2016,4,Micrograms/cubic meter (LC),No Events,81,88.0,7.5506,1.0,15.5,Y,,,81.0,81.0,92.0,88.0,88.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q2
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2016,1,Micrograms/cubic meter (LC),No Events,2040,93.0,8.5052,2.5,137.4,Y,,,86.0,86.0,91.0,94.5,95.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-05-18,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2006,2016,1,Micrograms/cubic meter (LC),No Events,84,92.0,8.4536,0.7,35.9,Y,1.0,,84.0,84.0,91.0,92.3,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-05-18,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2006,2016,1,Micrograms/cubic meter (LC),No Events,84,92.0,8.4536,0.7,35.9,Y,,,84.0,84.0,91.0,92.3,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-05-18,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2016,1,Micrograms/cubic meter (LC),No Events,84,92.0,8.4536,0.7,35.9,Y,1.0,,84.0,84.0,91.0,92.3,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-05-18,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2016,1,Micrograms/cubic meter (LC),No Events,84,92.0,8.4536,0.7,35.9,Y,,,84.0,84.0,91.0,92.3,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-05-18,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2016,1,Micrograms/cubic meter (LC),No Events,84,92.0,8.4536,0.7,35.9,Y,,,84.0,84.0,91.0,92.3,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-05-18,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2016,1,Micrograms/cubic meter (LC),No Events,84,92.0,8.4536,0.7,35.9,Y,5.0,,84.0,84.0,91.0,92.3,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-05-18,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2024,2016,1,Micrograms/cubic meter (LC),No Events,84,92.0,8.4536,0.7,35.9,Y,1.0,,84.0,84.0,91.0,92.3,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-05-18,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2024,2016,1,Micrograms/cubic meter (LC),No Events,84,92.0,8.4536,0.7,35.9,Y,26.0,,84.0,84.0,91.0,92.3,92.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-05-18,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2016,2,Micrograms/cubic meter (LC),No Events,2132,98.0,10.097,6.6,121.7,Y,,,90.0,90.0,91.0,98.9,99.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2006,2016,2,Micrograms/cubic meter (LC),No Events,88,97.0,9.9739,3.6,32.8,Y,0.0,,88.0,88.0,91.0,96.7,97.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2006,2016,2,Micrograms/cubic meter (LC),No Events,88,97.0,9.9739,3.6,32.8,Y,,,88.0,88.0,91.0,96.7,97.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2016,2,Micrograms/cubic meter (LC),No Events,88,97.0,9.9739,3.6,32.8,Y,0.0,,88.0,88.0,91.0,96.7,97.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2016,2,Micrograms/cubic meter (LC),No Events,88,97.0,9.9739,3.6,32.8,Y,,,88.0,88.0,91.0,96.7,97.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2016,2,Micrograms/cubic meter (LC),No Events,88,97.0,9.9739,3.6,32.8,Y,,,88.0,88.0,91.0,96.7,97.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2016,2,Micrograms/cubic meter (LC),No Events,88,97.0,9.9739,3.6,32.8,Y,13.0,,88.0,88.0,91.0,96.7,97.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2024,2016,2,Micrograms/cubic meter (LC),No Events,88,97.0,9.9739,3.6,32.8,Y,0.0,,88.0,88.0,91.0,96.7,97.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2024,2016,2,Micrograms/cubic meter (LC),No Events,88,97.0,9.9739,3.6,32.8,Y,,,88.0,88.0,91.0,96.7,97.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2016,3,Micrograms/cubic meter (LC),No Events,1845,84.0,10.3857,2.3,35.6,Y,,,80.0,80.0,92.0,87.0,87.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2006,2016,3,Micrograms/cubic meter (LC),No Events,75,82.0,10.3747,1.7,25.6,Y,0.0,,75.0,75.0,92.0,81.5,82.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2006,2016,3,Micrograms/cubic meter (LC),No Events,75,82.0,10.3747,1.7,25.6,Y,,,75.0,75.0,92.0,81.5,82.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2016,3,Micrograms/cubic meter (LC),No Events,75,82.0,10.3747,1.7,25.6,Y,0.0,,75.0,75.0,92.0,81.5,82.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2016,3,Micrograms/cubic meter (LC),No Events,75,82.0,10.3747,1.7,25.6,Y,,,75.0,75.0,92.0,81.5,82.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2016,3,Micrograms/cubic meter (LC),No Events,75,82.0,10.3747,1.7,25.6,Y,,,75.0,75.0,92.0,81.5,82.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2016,3,Micrograms/cubic meter (LC),No Events,75,82.0,10.3747,1.7,25.6,Y,8.0,,75.0,75.0,92.0,81.5,82.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2024,2016,3,Micrograms/cubic meter (LC),No Events,75,82.0,10.3747,1.7,25.6,Y,0.0,,75.0,75.0,92.0,81.5,82.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2024,2016,3,Micrograms/cubic meter (LC),No Events,75,82.0,10.3747,1.7,25.6,Y,,,75.0,75.0,92.0,81.5,82.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,1 HOUR,1,O,,2016,4,Micrograms/cubic meter (LC),No Events,1760,80.0,9.2104,6.7,43.2,Y,,,74.0,74.0,92.0,80.4,80.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2006,2016,4,Micrograms/cubic meter (LC),No Events,73,79.0,9.1055,3.2,17.3,Y,0.0,,73.0,73.0,92.0,79.3,79.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2006,2016,4,Micrograms/cubic meter (LC),No Events,73,79.0,9.1055,3.2,17.3,Y,,,73.0,73.0,92.0,79.3,79.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2012,2016,4,Micrograms/cubic meter (LC),No Events,73,79.0,9.1055,3.2,17.3,Y,0.0,,73.0,73.0,92.0,79.3,79.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2012,2016,4,Micrograms/cubic meter (LC),No Events,73,79.0,9.1055,3.2,17.3,Y,,,73.0,73.0,92.0,79.3,79.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 1997,2016,4,Micrograms/cubic meter (LC),No Events,73,79.0,9.1055,3.2,17.3,Y,,,73.0,73.0,92.0,79.3,79.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 1997,2016,4,Micrograms/cubic meter (LC),No Events,73,79.0,9.1055,3.2,17.3,Y,7.0,,73.0,73.0,92.0,79.3,79.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 24-hour 2024,2016,4,Micrograms/cubic meter (LC),No Events,73,79.0,9.1055,3.2,17.3,Y,0.0,,73.0,73.0,92.0,79.3,79.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,0174,88101,3,35.953708,-96.004975,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,X,C,PM25 Annual 2024,2016,4,Micrograms/cubic meter (LC),No Events,73,79.0,9.1055,3.2,17.3,Y,,,73.0,73.0,92.0,79.3,79.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,TULSA SOUTH,502 EAST 144TH. PL.,Oklahoma,Tulsa,Glenpool,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,1127,88101,1,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24 HOUR,7,O,PM25 24-hour 2006,2016,1,Micrograms/cubic meter (LC),No Events,31,100.0,6.529,1.0,19.7,Y,0.0,,31.0,31.0,31.0,34.1,34.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,1127,88101,1,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24 HOUR,7,O,PM25 Annual 2006,2016,1,Micrograms/cubic meter (LC),No Events,31,100.0,6.529,1.0,19.7,Y,,,31.0,31.0,31.0,34.1,34.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,1127,88101,1,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24 HOUR,7,O,PM25 24-hour 2012,2016,1,Micrograms/cubic meter (LC),No Events,31,100.0,6.529,1.0,19.7,Y,0.0,,31.0,31.0,31.0,34.1,34.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
40,143,1127,88101,1,36.204902,-95.976537,WGS84,PM2.5 - Local Conditions,24 HOUR,7,O,PM25 Annual 2012,2016,1,Micrograms/cubic meter (LC),No Events,31,100.0,6.529,1.0,19.7,Y,,,31.0,31.0,31.0,34.1,34.0,0812,Oklahoma Dept. Of Environmental Quality Air Quality Division,NORTH TULSA - FIRE STATION#24,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,,,46140,"Tulsa, OK",2024-08-07,Tulsa,2016,Q3
